Age,Gender,Marital_Status,Dependents,Education,Self_Employed,Work_Experience_Years,ApplicantIncome,CoapplicantIncome,Salary_Payment_Mode,Existing_EMI,Residential_Assets,Area,Loan_Purpose,LoanAmount,Loan_Amount_Term,Hidden_CIBIL,Approved_Bank,Officer_Approved,Fraud_Label,Eligible_Loan_Amount
62,1,0,1,2,0,11,46466,0,2,6927,2,1,1,936891,12,646.8,-1,0,0,846196.0
33,1,1,2,1,1,2,19803,59452,2,4476,0,2,3,165382,72,591.71,-1,0,1,73788.0
47,0,0,1,0,1,13,33188,0,2,9646,2,1,1,123432,24,658.2,-1,0,0,123432.0
49,1,0,0,0,0,23,42746,0,2,2083,1,2,1,1745446,24,728.17,-1,0,0,1232388.0
47,0,1,0,1,0,13,42649,11275,2,17167,0,2,1,557743,60,673.2,-1,0,0,36205.0
41,0,0,2,1,0,7,41021,17652,0,1980,2,2,1,1979350,60,631.82,-1,0,1,701620.0
37,0,1,0,2,0,15,56468,0,1,9237,0,0,3,160745,84,648.29,-1,0,0,160745.0
35,1,1,2,1,1,11,41852,47802,2,18564,1,0,0,2122231,36,661.18,-1,0,0,377996.0
35,1,0,0,1,0,5,24970,0,2,10390,1,1,4,1763463,36,635.33,-1,0,0,125360.0
52,1,0,0,1,0,27,54266,0,2,19493,0,1,3,1521979,60,719.09,-1,0,0,458400.0
63,1,0,0,1,1,2,16542,0,0,5900,1,2,0,1568796,48,568.59,-1,0,1,47640.0
54,0,1,1,2,0,26,62885,0,2,8763,1,2,5,166230,12,688.27,-1,0,0,166230.0
61,1,0,1,2,1,22,62652,0,1,5815,1,2,5,1539468,24,711.08,-1,0,0,1539468.0
22,1,1,1,2,0,0,23092,0,1,10206,0,1,2,194973,48,677.01,-1,0,0,87412.0
47,0,1,2,0,0,5,23904,0,1,6385,0,2,2,530680,84,588.08,-1,0,1,0.0
37,0,0,1,1,1,6,29712,0,1,6693,0,1,0,957560,18,631.54,-1,0,0,473766.0
30,1,1,0,2,1,6,44662,0,0,19658,1,2,0,2231719,72,669.71,-1,0,1,0.0
25,0,1,2,1,0,2,26502,0,2,6080,0,0,2,1995373,12,598.93,-1,0,1,457080.0
35,1,1,0,1,0,9,38746,21871,1,17060,0,1,2,1574648,48,666.08,-1,0,0,149770.0
22,1,1,1,1,0,1,33763,0,0,1298,2,2,2,1317402,36,639.65,-1,0,1,628532.0
40,0,0,2,1,0,10,31558,26547,2,13802,0,0,0,1225815,18,627.07,-1,0,0,382724.0
35,0,1,2,0,0,9,19561,0,0,2796,2,0,0,2120128,48,608.18,-1,0,1,257012.0
38,0,1,0,2,0,9,42396,44182,1,2058,1,1,3,1924079,60,635.38,-1,0,0,724440.0
24,0,1,0,1,0,1,20312,56885,1,6590,1,0,5,691985,84,617.57,-1,0,0,0.0
30,1,1,3,1,1,10,37981,44684,2,5823,0,2,0,897705,12,623.76,-1,0,0,689744.0
55,1,0,0,2,1,29,61469,35246,1,18340,1,0,0,1728814,18,724.66,-1,0,0,1513950.0
53,1,0,1,1,0,2,21707,32873,0,6717,0,1,1,1570869,60,643.23,-1,0,1,31120.0
37,1,1,2,2,1,8,46235,38156,1,20315,2,0,0,88938,84,628.67,-1,0,0,0.0
41,0,1,1,1,0,9,36387,36906,2,1956,1,0,1,411230,18,602.12,-1,0,0,411230.0
24,0,0,0,0,1,2,12114,42808,2,2081,1,1,0,2320231,84,609.23,-1,0,1,67476.0
42,1,1,1,1,0,1,20573,22390,2,293,0,1,0,1014859,24,575.1,-1,0,1,404428.0
36,1,1,1,1,1,2,30186,36355,2,7252,0,1,0,1283893,48,675.73,-1,0,0,406554.0
55,0,1,1,1,0,36,53478,27509,2,16965,1,0,2,1955882,60,769.93,3,1,0,853830.0
63,1,0,1,1,0,25,66073,0,2,28280,1,2,0,89597,72,692.77,-1,0,0,0.0
34,0,1,1,1,0,13,39742,0,1,12245,0,2,4,2248582,18,591.37,-1,0,1,574430.0
39,0,1,2,1,0,13,45086,0,2,11187,2,1,4,959690,36,671.0,-1,0,0,724418.0
33,0,0,0,1,0,14,36676,0,1,5263,1,1,3,157822,48,597.72,-1,0,1,157822.0
54,1,0,0,2,1,1,23984,46600,1,3628,1,0,1,886012,60,555.08,-1,0,1,262000.0
53,1,1,1,2,0,21,70228,0,1,25332,1,0,3,1272703,18,682.11,-1,0,0,1272703.0
47,1,1,0,1,0,16,44424,15090,0,6494,0,1,2,196216,12,647.38,-1,0,0,196216.0
41,1,1,1,1,0,18,65744,0,2,15419,0,0,1,2193969,60,629.35,-1,0,0,389740.0
44,1,1,0,1,1,5,20980,34714,1,8427,2,0,4,74259,24,615.47,-1,0,0,74259.0
64,1,1,2,1,0,30,39569,0,2,16984,1,1,0,828375,84,745.46,-1,0,0,0.0
54,0,1,0,1,0,33,38388,0,2,12666,1,2,3,2232992,48,664.44,-1,0,0,351732.0
50,1,0,1,1,0,21,63384,0,2,16039,0,1,1,2471044,18,653.41,-1,0,0,1295898.0
60,1,1,1,0,0,24,44814,58912,0,3967,2,1,1,873188,48,609.97,-1,0,1,705864.0
58,0,1,1,0,1,25,47585,0,2,13887,1,2,3,1218518,72,673.4,-1,0,0,189761.0
26,1,1,1,1,1,5,24533,52817,2,7133,1,0,0,961854,18,660.98,-1,0,0,484931.0
21,1,1,0,0,0,1,13214,10577,1,1072,0,1,1,1875249,72,576.07,-1,0,1,187096.0
43,1,1,0,1,1,24,58131,0,2,11116,2,1,1,1436437,24,702.43,7,1,0,1436437.0
50,1,1,3,1,0,8,35143,56948,0,4634,2,1,5,1546596,12,618.52,-1,0,1,647252.0
27,0,1,2,1,1,6,34186,46442,1,11885,1,2,2,2303994,18,673.15,-1,0,0,640720.0
58,0,0,0,0,0,35,37078,0,2,2716,0,0,0,210189,36,689.42,-1,0,0,210189.0
52,1,1,0,1,1,23,52342,49818,2,1220,0,0,1,811375,12,685.12,-1,0,0,811375.0
36,0,1,1,0,1,7,17562,0,2,2253,0,1,1,391242,48,618.98,-1,0,0,243096.0
33,0,0,0,1,0,11,30569,0,2,8863,2,0,0,904408,18,703.35,-1,0,0,757536.0
45,0,1,2,1,0,11,27622,25939,2,9056,2,1,1,2414474,60,686.73,-1,0,0,147190.0
49,1,1,0,1,1,7,33009,0,2,12743,1,2,2,2126334,24,618.04,-1,0,0,354348.0
57,1,0,0,0,0,5,9000,0,2,2387,0,1,1,1447788,60,620.37,-1,0,1,36780.0
50,1,1,3,2,1,31,66100,0,2,19912,1,1,4,1166791,72,710.26,-1,0,0,549336.0
22,1,0,1,0,1,1,12530,26647,1,319,1,2,3,2140599,60,592.13,-1,0,1,231460.0
57,0,1,1,0,0,9,24670,21440,2,8672,1,2,1,2226799,60,639.26,-1,0,0,0.0
33,0,1,2,1,0,10,47099,18866,2,445,1,1,1,1702811,18,577.09,-1,0,1,933970.0
35,1,1,0,1,0,15,45403,0,1,724,1,2,3,1207119,60,693.63,-1,0,0,1091635.0
29,0,1,3,1,0,4,21890,0,1,7780,1,2,1,712549,84,603.76,-1,0,0,0.0
60,1,1,2,0,0,28,47943,0,2,14247,1,1,1,1659274,60,682.04,-1,0,0,343755.0
59,1,1,1,1,0,35,48269,0,0,21069,2,1,3,1832892,24,697.44,-1,0,1,701069.0
29,1,1,3,1,0,4,22824,25757,1,1335,0,0,1,412855,84,621.92,-1,0,0,344340.0
25,0,1,0,2,0,1,25058,40944,2,312,1,1,1,1478995,36,562.99,-1,0,1,489928.0
53,1,0,0,1,0,24,36105,0,2,16063,0,1,5,176990,48,715.82,-1,0,0,176990.0
39,0,1,0,1,0,5,22545,0,2,1501,2,0,3,1526278,72,560.75,-1,0,1,342828.0
22,0,0,1,1,0,2,14816,0,2,567,0,2,2,1714349,60,685.07,-1,0,1,336380.0
57,0,1,0,1,0,33,62834,0,2,12375,1,2,3,122259,24,745.77,-1,0,0,122259.0
42,0,1,1,1,0,12,42470,24683,2,8547,0,1,3,170526,12,669.14,-1,0,0,170526.0
55,0,1,1,1,0,20,47508,0,1,6204,1,2,2,2413598,12,669.41,-1,0,0,1113252.0
58,1,0,0,2,1,36,61102,20326,1,15629,0,1,4,1505964,48,741.39,-1,0,0,1082868.0
31,0,1,0,1,0,12,44413,0,2,11082,0,1,0,762492,12,660.87,-1,0,0,762492.0
38,1,0,0,1,0,16,33710,24284,2,10063,2,0,1,920846,12,654.38,-1,0,0,721994.0
63,0,1,3,1,0,43,57328,21496,2,19936,1,1,0,1950863,84,777.64,-1,0,0,331856.0
63,0,0,0,2,0,13,60163,0,1,23215,1,2,2,229277,72,596.25,-1,0,1,0.0
39,0,1,0,0,1,18,46122,0,0,3711,1,1,1,2347027,18,645.53,-1,0,1,855642.0
41,1,1,3,0,1,13,21540,30919,2,856,2,0,3,1393272,36,676.13,-1,0,0,507684.0
47,1,1,0,1,0,25,63205,0,2,16866,2,1,3,1187437,18,761.86,3,1,0,1187437.0
31,0,0,1,1,0,12,41929,0,1,9906,1,2,2,863300,72,633.45,-1,0,0,125348.0
37,1,0,1,1,0,10,41360,0,2,7591,1,2,0,1173448,72,627.44,-1,0,0,280648.0
41,1,1,1,0,0,0,10375,27429,2,4400,1,2,3,575086,18,572.8,-1,0,1,128300.0
36,0,0,0,1,0,17,43490,21849,1,13270,1,1,4,1897077,24,632.29,-1,0,0,551320.0
54,0,0,0,2,0,30,61951,0,1,341,0,2,1,515250,72,706.08,-1,0,0,515250.0
48,0,1,0,1,0,23,59960,50233,0,18210,1,2,3,1841122,12,647.14,-1,0,1,980680.0
59,0,1,1,1,0,22,57680,54675,2,12022,0,2,1,428361,18,638.15,-1,0,0,428361.0
36,0,1,1,1,0,15,39891,20636,0,6244,2,2,3,1819281,72,593.19,-1,0,1,348252.0
29,1,0,1,1,0,7,30276,0,2,2112,0,2,1,1073741,72,612.31,-1,0,0,453456.0
27,1,1,1,1,0,6,22897,32799,2,9066,2,0,1,1519109,48,619.61,-1,0,0,22772.0
46,1,1,0,1,0,27,55299,13070,2,14706,1,0,2,2137909,36,700.49,7,1,0,1129554.0
44,0,1,1,1,0,6,24679,0,2,7584,1,0,3,2159370,36,641.55,-1,0,0,220556.0
63,0,1,0,2,0,35,64637,42742,0,14538,2,1,0,1445715,18,727.3,3,1,1,1445715.0
21,1,1,3,1,1,2,21674,46347,1,8363,0,1,5,1034322,12,606.09,-1,0,0,333124.0
46,0,0,2,1,0,14,48343,49630,2,14716,0,1,0,863397,60,656.87,-1,0,0,325615.0
59,1,1,0,1,0,28,59842,34417,2,1632,0,0,2,656647,84,752.6,3,1,0,656647.0
47,0,0,2,2,1,4,35207,0,1,13364,0,0,5,772361,12,626.04,-1,0,0,543772.0
43,1,0,0,1,0,11,39225,0,2,6330,0,2,4,1541748,84,631.53,-1,0,0,252780.0
44,0,1,0,1,0,16,45901,0,1,11931,0,0,3,1408957,84,670.42,-1,0,0,145321.0
43,1,1,1,1,0,8,37245,0,0,7988,0,0,3,2429016,12,651.28,-1,0,1,835269.0
55,1,1,2,1,0,5,29748,0,1,13210,0,2,1,1710819,36,629.04,-1,0,0,119400.0
22,0,1,0,1,1,1,13526,37813,2,5015,0,2,2,861230,12,569.46,-1,0,1,210340.0
60,0,0,1,1,0,17,54898,0,2,3235,1,1,0,1031824,24,723.96,3,1,0,1031824.0
59,1,1,2,1,0,38,51407,23266,2,20113,0,0,0,198830,48,732.41,3,1,0,198830.0
25,1,1,0,1,0,6,24990,50522,0,679,1,0,2,1480540,72,637.56,-1,0,1,450912.0
40,0,1,0,1,1,9,24387,0,2,3118,1,2,4,2115345,36,669.91,-1,0,0,497427.0
29,0,1,0,1,0,8,27031,0,2,4849,2,1,1,239875,18,664.81,-1,0,0,239875.0
35,0,1,0,0,1,13,32805,0,2,1954,1,2,1,1080549,12,662.07,-1,0,0,796677.0
26,1,1,0,1,1,7,34258,0,2,8408,2,2,1,703129,72,652.47,-1,0,0,251074.0
39,1,0,1,2,0,16,62073,0,1,19353,0,2,1,666064,72,594.13,-1,0,1,0.0
38,1,1,1,2,0,14,49080,0,1,16121,0,1,0,2421252,48,715.93,-1,0,0,698592.0
46,1,1,0,0,0,14,30103,27015,2,6512,2,0,0,666682,60,661.8,-1,0,0,361855.0
34,1,1,0,1,0,4,24738,19809,2,5592,1,1,1,965251,18,603.11,-1,0,0,394104.0
45,0,1,0,1,0,20,55753,0,2,20996,2,1,1,1582191,60,639.45,-1,0,0,0.0
51,1,0,0,1,1,10,22407,0,2,9912,2,0,2,202929,72,644.07,-1,0,0,0.0
27,0,1,2,2,1,1,40609,0,2,10672,0,2,0,1219507,72,656.12,-1,0,0,246841.0
44,0,1,0,1,0,16,51977,9318,2,17245,0,1,1,2112200,60,627.25,-1,0,0,4840.0
62,1,1,1,1,0,6,45160,0,2,3008,2,2,3,495706,72,585.86,-1,0,1,495706.0
30,0,1,2,2,0,11,58763,0,2,1593,1,1,3,2007266,36,651.73,-1,0,0,1411727.0
60,0,1,0,1,0,15,38192,58214,2,3217,0,1,1,2180207,18,651.84,-1,0,0,896894.0
38,0,1,0,1,1,17,30715,0,1,1763,0,2,3,354789,12,636.9,-1,0,0,354789.0
52,0,1,1,1,0,4,41623,13503,2,1018,0,0,3,183903,36,581.23,-1,0,1,183903.0
58,1,0,2,1,0,30,59537,0,2,13259,2,1,0,186263,72,712.08,3,1,0,186263.0
41,0,1,1,1,0,16,38077,0,2,10733,1,1,3,1224663,72,641.87,-1,0,0,0.0
53,1,1,1,1,0,5,14686,0,0,1855,1,1,1,1990015,72,677.62,-1,0,1,233590.0
55,0,0,1,2,0,30,59496,0,0,13750,2,2,0,1171233,12,651.64,-1,0,1,1171233.0
24,0,1,1,1,0,5,23182,0,1,406,1,1,1,2357011,84,619.98,-1,0,0,429536.0
49,1,0,0,2,0,29,67796,0,2,26115,0,0,2,2269298,36,632.37,-1,0,0,415780.0
39,1,1,1,2,0,20,59949,0,2,18599,1,1,0,1460790,18,690.18,-1,0,0,1163943.0
46,1,1,0,1,0,9,42433,28733,2,13095,1,2,0,127123,24,686.61,-1,0,0,127123.0
43,0,0,0,1,0,11,26951,53280,0,1403,1,0,2,1019253,60,550.0,-1,0,1,454840.0
50,1,1,1,1,1,17,39071,0,0,3903,1,2,4,717674,12,604.89,-1,0,1,717674.0
29,0,0,0,1,0,8,43696,15452,2,7785,1,0,3,1510860,48,596.76,-1,0,1,500240.0
44,0,1,0,1,0,3,34156,0,1,6893,1,0,1,1257600,24,613.78,-1,0,0,517688.0
47,1,0,1,1,0,9,37507,56874,2,7852,1,0,5,94255,24,686.11,-1,0,0,94255.0
36,0,0,1,1,0,6,30304,26035,1,10213,2,2,3,414800,36,583.89,-1,0,1,238412.0
25,0,1,0,1,1,3,25288,26148,2,7312,2,0,3,2224133,12,612.94,-1,0,0,418016.0
49,1,1,0,1,0,1,14414,17382,2,1037,2,2,4,1516381,72,588.65,-1,0,1,213616.0
38,1,1,1,2,1,17,53292,25886,2,6153,1,1,4,2356416,18,708.3,-1,0,0,1488006.0
53,0,1,0,1,0,13,40018,0,2,4323,0,1,1,518833,12,686.32,-1,0,0,518833.0
33,0,0,0,1,1,7,36549,12169,2,3231,0,2,2,2164251,12,651.03,-1,0,0,874953.0
39,1,0,1,1,0,17,43758,0,2,4895,1,2,3,821035,72,647.73,-1,0,0,522720.0
52,1,1,0,1,0,12,42661,0,2,12273,0,1,4,1825048,84,682.54,-1,0,0,35593.0
46,1,1,1,1,0,16,46949,0,1,13835,1,1,3,1280241,48,603.65,-1,0,0,274900.0
54,0,1,1,1,0,29,63209,0,0,22591,1,1,1,448056,84,639.4,-1,0,0,0.0
31,0,1,1,1,1,8,33707,28902,2,8648,0,1,5,874201,60,610.95,-1,0,0,155260.0
30,1,1,2,1,1,6,18741,27342,2,5796,0,0,3,984808,48,658.26,-1,0,1,190317.0
33,1,1,1,1,0,5,42232,41037,2,9428,2,1,1,445438,84,632.66,-1,0,0,52688.0
29,0,1,1,2,1,2,41508,0,2,4596,1,0,4,885160,60,617.6,-1,0,0,554400.0
23,0,0,1,1,0,1,16089,0,0,3134,0,2,2,76648,48,584.92,-1,0,1,76648.0
59,1,1,0,1,0,19,55263,0,0,18026,1,1,2,1003265,60,650.73,-1,0,1,300015.0
48,1,1,2,1,1,13,48233,0,1,11876,0,2,3,52711,72,649.86,-1,0,0,52711.0
27,1,1,1,2,0,4,38434,0,2,9229,1,2,2,1089690,24,708.13,-1,0,0,931524.0
64,0,1,1,1,0,43,49185,0,0,812,1,0,2,1151972,48,752.77,-1,0,1,1151972.0
39,0,1,0,1,0,1,34543,54396,2,6699,0,2,3,1205397,60,592.4,-1,0,1,288920.0
36,1,0,0,1,1,15,43150,0,2,18559,1,0,3,627529,48,657.64,-1,0,0,187918.0
28,0,1,2,1,1,5,17340,44073,0,5413,1,1,1,2230864,72,583.91,-1,0,1,0.0
58,1,0,3,1,0,38,49664,0,2,2844,0,1,1,2443938,60,748.54,-1,0,0,1319280.0
54,1,1,1,2,0,3,29725,14839,2,447,0,0,0,1993599,36,684.4,-1,0,0,727033.0
42,0,1,1,1,1,10,41340,0,1,12397,1,0,1,839625,12,597.68,-1,0,1,678036.0
53,1,1,3,1,0,28,51513,0,2,14684,1,1,1,511489,24,723.92,-1,0,0,511489.0
61,1,1,0,2,0,21,64332,0,1,26787,2,1,1,591653,12,658.59,-1,0,0,591653.0
57,1,1,0,2,0,1,26448,0,1,6161,1,2,0,751618,72,598.02,-1,0,1,85368.0
39,0,1,0,2,0,20,74409,35444,1,13911,1,2,0,2143163,18,628.76,-1,0,0,1237782.0
46,1,1,1,1,0,23,36969,0,0,14589,1,0,4,2098761,72,692.57,-1,0,1,0.0
27,0,1,1,1,0,1,33336,0,2,10845,0,0,4,2353319,48,603.38,-1,0,0,146160.0
55,1,0,0,1,0,16,48015,15611,2,19870,0,2,3,1574890,84,682.32,-1,0,0,0.0
32,1,1,0,2,0,2,39319,0,1,8071,0,1,5,1117601,60,550.0,-1,0,1,302120.0
35,1,0,1,1,1,9,38944,0,2,517,2,2,3,1843098,18,652.52,-1,0,0,964294.0
36,1,0,0,2,0,3,36824,21594,2,16503,0,2,2,1350144,48,690.79,-1,0,0,128456.0
54,0,1,0,1,0,30,50297,0,2,16696,0,1,1,1487388,36,706.38,7,1,0,907854.0
29,0,1,1,2,1,0,19797,31883,0,7642,1,0,1,1650459,72,664.55,-1,0,1,0.0
23,0,1,2,1,1,3,24320,0,2,1934,1,2,0,1295590,12,604.83,-1,0,0,463192.0
25,1,1,1,1,0,3,35076,0,0,366,1,2,4,2293093,18,638.23,-1,0,1,694932.0
51,0,0,1,1,1,18,62670,0,2,12608,0,2,3,2085473,24,687.78,-1,0,0,1264158.0
44,1,1,1,1,1,20,53815,0,2,16886,2,0,4,163631,84,687.08,-1,0,0,0.0
51,1,1,1,1,0,32,45545,0,2,17795,0,2,3,1030662,12,708.16,7,1,0,1030662.0
41,1,1,1,1,1,22,61159,0,0,19689,0,2,1,1000941,60,637.3,-1,0,1,41840.0
30,0,0,0,1,0,0,20129,53439,1,1643,1,0,1,321841,84,550.0,-1,0,1,264568.0
52,1,1,1,1,0,8,34204,0,2,5558,1,1,0,1675524,24,661.36,-1,0,0,721708.0
49,0,1,3,0,1,18,29980,39074,1,13486,1,2,3,331707,18,688.7,-1,0,0,331707.0
64,0,0,0,2,0,12,59694,18705,2,7474,0,2,2,1472175,84,682.61,-1,0,0,864534.0
24,0,1,0,0,0,4,19978,21535,2,1787,0,0,1,479337,12,635.45,-1,0,0,378116.0
62,0,1,0,1,0,9,42027,20997,2,4870,1,1,2,1998335,36,672.72,-1,0,0,875355.0
55,0,1,0,1,0,28,55004,33926,2,11854,0,2,3,2456988,48,687.08,-1,0,0,806108.0
47,1,0,0,1,0,23,54088,0,0,18725,1,0,1,1972791,12,576.31,-1,0,1,857060.0
62,1,1,0,1,1,33,60049,51992,0,24284,0,1,1,1600385,60,733.35,-1,0,1,344430.0
31,1,1,0,1,0,5,22438,0,2,8792,0,1,1,1324621,60,559.99,-1,0,1,0.0
34,1,0,0,1,0,0,20183,56137,2,8398,0,2,3,2232357,12,635.18,-1,0,1,302884.0
48,1,1,1,1,1,9,44277,53760,2,15114,1,1,0,1233985,60,699.66,-1,0,0,200085.0
36,0,1,0,2,0,6,32224,0,2,8279,1,1,4,2353260,60,660.89,-1,0,0,308860.0
22,0,1,1,1,0,3,18566,0,2,2857,0,0,2,2220057,18,607.69,-1,0,1,319894.0
48,1,1,0,1,1,28,60067,0,2,17513,0,0,1,1820891,48,721.88,-1,0,0,961386.0
22,0,1,0,1,0,0,26866,0,2,8169,0,1,3,1369399,18,591.16,-1,0,1,390278.0
27,0,0,0,1,1,4,27218,0,2,5419,1,0,0,976595,60,588.54,-1,0,1,219220.0
50,0,1,1,1,1,21,49356,9734,0,5588,0,2,1,743060,72,601.07,-1,0,1,584784.0
49,1,1,1,1,0,28,58603,0,1,14246,1,1,0,194100,72,716.68,3,1,0,194100.0
25,1,1,0,1,0,2,18742,0,1,770,1,2,2,462923,48,570.05,-1,0,1,337880.0
30,0,0,3,0,1,6,20449,44830,2,3956,1,1,2,2430838,24,609.71,-1,0,0,314036.0
43,1,1,3,1,0,21,52256,0,1,10399,0,1,1,1539914,36,687.82,-1,0,0,932036.0
35,1,1,3,1,1,14,44065,58371,0,3136,1,0,1,71981,72,626.3,-1,0,0,71981.0
24,1,1,1,0,1,5,24106,0,1,2240,1,2,0,856457,36,655.45,-1,0,0,522010.0
46,0,1,0,2,0,20,80042,0,2,2764,1,2,1,493678,36,672.79,-1,0,0,493678.0
43,0,1,1,0,1,0,19686,48286,1,1816,1,1,2,2122941,12,550.0,-1,0,1,371928.0
40,0,1,1,2,0,21,74177,0,2,19253,0,2,3,698389,72,705.42,7,1,0,698389.0
46,1,1,1,2,0,5,43913,10452,2,10731,1,0,3,1381652,84,583.44,-1,0,1,0.0
44,0,1,0,1,0,16,48556,37304,0,3990,0,1,3,1045775,48,707.08,-1,0,1,1045775.0
47,0,1,2,2,0,6,35301,42349,2,12209,1,2,4,601347,48,633.29,-1,0,0,119988.0
62,1,0,0,1,0,15,56275,0,1,21611,2,0,2,2487676,48,667.07,-1,0,0,369547.0
59,1,0,0,0,1,39,37665,25079,2,9765,1,0,3,1909507,24,766.81,-1,0,0,1083915.0
45,1,1,1,0,0,16,46602,0,2,15718,1,1,0,103844,36,696.26,-1,0,0,103844.0
26,0,1,2,1,0,3,36990,0,1,4193,0,1,4,982434,36,597.78,-1,0,1,588852.0
46,0,0,1,1,0,13,52117,0,0,2743,0,0,1,2295609,18,601.36,-1,0,1,992966.0
23,0,1,1,2,1,2,38982,55058,0,13506,0,2,2,1517254,48,603.3,-1,0,1,131352.0
56,1,0,2,2,1,30,63977,0,2,2439,0,2,0,1780998,60,705.2,7,1,0,1772970.0
49,0,1,0,1,0,30,74899,0,2,7298,1,1,3,64132,84,682.62,-1,0,0,64132.0
43,1,1,1,1,0,4,27233,48415,0,1995,0,0,3,639670,48,580.51,-1,0,1,448900.0
45,1,1,0,1,0,7,26502,26100,2,4691,0,2,3,2372899,60,656.24,-1,0,0,381090.0
29,1,0,0,2,1,1,36845,46293,0,2525,0,2,1,813546,18,603.94,-1,0,1,691450.0
44,0,1,2,0,0,7,23244,12325,2,4282,1,0,3,2210452,84,675.86,-1,0,0,221412.0
27,1,0,1,2,1,0,30906,0,1,11845,2,2,2,271898,48,586.13,-1,0,1,49560.0
43,1,1,3,1,0,17,61391,34496,2,14041,0,2,3,1607335,18,573.24,-1,0,1,975082.0
50,1,0,1,1,0,12,33093,0,2,5378,2,2,1,2157444,72,724.89,-1,0,0,605574.0
48,1,0,2,1,1,13,44709,43742,1,16092,2,0,5,174587,18,727.03,-1,0,0,174587.0
26,1,0,0,1,1,0,14376,0,2,4437,0,0,1,1928297,48,584.35,-1,0,1,74544.0
33,0,0,0,1,0,2,22710,0,2,1945,0,2,1,1872075,60,630.6,-1,0,0,337500.0
24,0,0,1,0,1,2,24223,0,2,3116,0,2,3,655401,84,652.62,-1,0,0,343831.0
51,1,0,1,1,0,26,44264,0,1,5285,1,2,2,1219275,12,689.01,-1,0,0,1043180.0
25,1,0,1,0,0,2,9000,31726,1,3008,0,1,1,1095516,36,616.29,-1,0,1,71712.0
30,1,1,0,2,0,8,41685,0,2,12856,0,0,2,960565,12,665.86,-1,0,0,887853.0
38,1,1,0,1,0,15,40208,0,2,16540,2,0,1,1307149,12,671.18,-1,0,0,806720.0
34,1,1,1,1,0,14,41008,42722,1,5258,0,2,2,282876,18,702.06,7,1,0,282876.0
58,1,1,0,1,1,17,53040,0,2,2429,1,2,5,1996955,84,696.09,-1,0,0,1121964.0
41,1,0,0,1,1,2,17232,0,2,2704,2,0,0,2020286,36,616.24,-1,0,1,247296.0
53,0,0,0,1,0,29,54535,0,0,1804,2,2,3,1839911,12,642.91,-1,0,1,1069052.0
49,1,0,2,1,0,13,26814,0,2,6986,0,1,0,556545,24,732.27,3,1,0,556545.0
24,0,0,1,1,0,2,13699,0,2,937,1,0,0,2117377,12,636.53,-1,0,1,262736.0
51,1,0,1,1,0,7,26825,0,2,2290,1,2,1,519311,72,615.8,-1,0,0,371620.0
24,1,1,1,0,0,2,10059,0,1,2964,1,2,3,588884,48,612.26,-1,0,0,58908.0
40,0,1,3,1,1,6,22233,18902,2,619,0,0,1,138045,60,631.34,-1,0,0,138045.0
43,0,0,0,1,0,10,35002,0,0,6389,0,0,2,1851364,60,574.75,-1,0,1,316700.0
24,0,0,0,1,0,5,25870,0,0,854,1,2,1,1843176,36,556.37,-1,0,1,486656.0
56,0,1,0,0,0,21,32358,0,2,7365,1,2,3,1725482,48,697.41,-1,0,0,455430.0
51,0,1,1,1,0,29,45608,0,2,4489,0,0,2,2394554,48,760.8,-1,0,0,1380808.0
53,1,1,0,2,1,12,44961,0,2,7982,1,2,4,1754909,18,705.91,-1,0,0,1205154.0
44,0,1,0,1,1,11,41608,10175,2,14864,1,1,3,2167321,60,649.03,-1,0,0,0.0
28,1,1,3,1,0,5,31272,12934,2,6127,1,2,4,1490832,36,585.41,-1,0,1,404868.0
33,0,0,1,1,0,0,15657,0,0,4331,1,0,3,216143,72,573.45,-1,0,1,1308.0
46,1,1,0,1,0,12,30761,22705,2,6309,1,0,0,725790,48,636.41,-1,0,0,312388.0
27,1,1,0,1,1,5,23039,8956,2,8756,0,2,1,1825732,72,641.68,-1,0,0,0.0
62,1,0,0,1,1,36,52308,0,2,7173,1,1,2,980029,18,722.03,3,1,0,980029.0
64,1,1,1,1,0,24,52963,0,2,1754,0,0,2,1968668,18,665.74,-1,0,0,1292503.0
55,1,1,0,1,0,33,56461,0,1,911,0,1,0,70877,84,676.84,-1,0,0,70877.0
32,1,1,1,2,0,2,35867,23563,0,11999,0,2,4,824002,24,582.92,-1,0,1,429364.0
25,1,1,1,1,0,2,19703,45995,0,7624,2,2,0,1776311,60,550.0,-1,0,1,0.0
53,0,0,0,0,0,15,29474,56366,2,11182,0,1,2,1559623,24,669.19,-1,0,0,468482.0
57,1,1,0,1,1,15,35704,0,1,1141,0,1,4,534957,24,672.48,-1,0,0,534957.0
35,1,1,0,1,0,14,49591,59073,1,12442,2,2,1,2188637,36,600.68,-1,0,0,543908.0
53,1,0,1,1,0,28,41260,0,1,9107,1,1,2,177341,24,685.39,-1,0,0,177341.0
45,1,1,1,2,0,17,63846,13009,2,24439,1,0,1,1494962,60,643.37,-1,0,0,0.0
34,0,1,0,0,0,10,31570,0,0,9226,1,2,4,2300947,24,604.08,-1,0,1,409976.0
27,1,0,3,1,0,1,22908,55427,2,2171,0,1,0,2201033,36,658.36,-1,0,0,494544.0
62,1,1,3,1,1,18,45049,0,2,1737,0,2,0,1584379,36,672.15,-1,0,0,1063693.0
