Age,Gender,Marital_Status,Dependents,Education,Self_Employed,Work_Experience_Years,ApplicantIncome,CoapplicantIncome,Salary_Payment_Mode,Existing_EMI,Residential_Assets,Area,Loan_Purpose,LoanAmount,Loan_Amount_Term,Approved_Status,Approved_Bank,Hidden_CIBIL
62,0,1,2,0,0,29,39225,0,2,12964,2,2,1,1650143,84,0,-1,679.15
41,1,0,2,1,0,9,36254,0,2,15936,0,0,1,1160850,24,0,-1,623.62
45,0,1,1,1,0,24,47055,26538,1,20409,0,2,0,223448,18,0,-1,715.31
46,1,0,0,2,0,8,38168,0,2,12144,2,2,2,1400104,60,0,-1,635.44
58,1,1,0,1,0,10,29483,10046,1,7436,2,1,2,1154684,12,0,-1,619.86
62,0,0,1,2,0,27,56910,0,1,23367,1,2,3,1920135,12,0,-1,611.89
22,1,1,0,2,1,1,27121,0,0,4530,1,1,0,331355,84,0,-1,597.14
27,1,1,0,2,0,8,35740,0,1,2146,2,2,3,1278486,24,0,-1,640.79
57,1,0,1,1,0,9,33614,30548,2,11631,0,0,1,510121,36,0,-1,655.48
40,1,0,0,1,1,7,35129,0,1,14968,0,0,2,1320745,18,0,-1,640.47
24,0,0,1,2,0,2,36388,24543,2,12267,1,1,2,448182,24,0,-1,673.13
40,0,1,1,0,0,4,17467,0,2,7298,2,0,0,1378355,36,0,-1,622.4
25,1,1,0,1,0,1,19981,0,0,6096,2,2,1,2298872,84,0,-1,551.56
26,1,1,3,1,0,5,30552,0,1,875,1,2,4,1545951,72,0,-1,580.9
34,0,1,1,1,0,5,23802,31737,2,2807,1,2,1,651424,18,0,-1,601.63
28,1,0,1,1,0,5,31146,22930,1,6917,0,0,3,2274061,48,0,-1,669.16
63,0,1,0,2,0,39,58738,0,0,21718,2,0,3,945447,72,1,3,722.61
39,1,1,0,1,1,8,31662,27460,2,7197,1,1,3,2137827,48,0,-1,666.41
55,0,1,0,1,0,6,46683,22061,2,6091,0,0,3,101430,18,0,-1,682.57
46,1,1,1,1,0,25,59449,41868,1,12126,0,2,4,282186,36,0,-1,668.59
43,1,1,0,0,0,10,27142,34014,2,3077,2,0,2,1498738,84,0,-1,667.17
30,0,0,0,0,1,6,18880,0,2,2947,0,0,1,1925061,18,0,-1,592.95
29,1,1,2,1,1,0,15052,0,0,2411,0,1,3,2259282,18,0,-1,563.48
56,1,0,3,0,0,13,30134,10712,2,1986,2,1,2,1712348,12,0,-1,584.72
24,1,0,1,1,0,3,27548,0,2,11052,2,1,0,1456301,48,0,-1,638.08
51,0,1,0,1,0,13,43679,52613,0,16206,0,0,1,1028868,60,0,-1,658.59
33,1,1,1,1,0,5,39217,0,0,3424,1,0,2,2480024,18,0,-1,591.08
61,0,1,0,0,1,3,9000,0,2,3563,1,2,3,375246,48,0,-1,615.67
29,0,1,0,1,1,4,22440,46385,2,1618,0,1,4,671186,36,0,-1,603.25
26,1,1,0,1,1,6,25685,0,0,278,0,2,1,449307,48,0,-1,600.95
30,1,1,1,1,0,11,38948,48733,2,106,2,1,5,1892536,60,0,-1,641.98
30,0,1,2,1,0,5,27993,0,1,8435,0,2,2,1852781,72,0,-1,599.67
54,1,0,1,1,0,27,52480,0,2,10327,1,0,0,2427070,72,0,-1,674.41
31,1,1,0,1,0,12,43603,0,2,17770,1,2,3,1953618,36,0,-1,668.11
64,1,0,0,1,1,13,35827,54170,2,15914,0,0,2,407933,24,0,-1,616.36
39,1,1,1,2,0,3,35546,0,2,910,1,1,0,581263,60,0,-1,621.19
50,1,0,1,2,1,18,60674,0,1,13955,1,2,0,1096880,24,1,3,715.28
21,0,1,1,1,0,0,14183,0,2,507,0,0,0,770898,12,0,-1,572.19
43,1,1,0,2,1,3,27055,0,1,10945,1,1,2,886365,60,0,-1,598.22
54,0,1,1,1,0,20,42937,0,1,5465,1,2,5,1653318,72,0,-1,649.95
45,1,1,1,1,0,26,65219,0,2,5739,0,0,2,1451991,48,1,7,704.79
34,1,0,1,1,0,4,28132,44827,0,4876,1,2,3,2376103,36,0,-1,559.06
22,0,0,2,1,1,1,33012,0,2,14378,0,1,3,2433441,60,0,-1,642.72
32,1,1,0,0,0,8,33108,0,2,3067,1,2,1,1328227,60,0,-1,597.92
59,0,1,2,1,1,9,37974,18347,1,7453,1,0,1,2051774,18,0,-1,662.0
63,0,0,2,1,0,43,52558,0,0,21132,2,1,1,1720330,24,0,-1,698.84
57,1,1,2,0,1,14,25120,24078,1,8151,1,1,2,2421628,48,0,-1,589.51
54,0,1,3,1,1,11,46021,0,2,16705,0,2,5,569566,12,0,-1,587.02
55,0,1,2,0,1,8,25450,17570,2,1319,2,1,3,1555281,84,0,-1,645.64
55,1,1,0,1,0,13,48164,0,0,17234,0,2,1,2286028,72,0,-1,690.13
52,0,0,0,1,1,33,53885,59076,2,2050,0,0,2,2072746,60,1,3,745.1
62,1,0,1,1,0,7,36712,20127,1,12171,0,0,2,1774501,48,0,-1,577.34
50,1,1,0,1,0,24,54947,0,2,5773,1,1,1,991514,12,0,-1,669.78
63,1,1,0,1,1,1,20428,0,2,4860,1,1,2,1525373,36,0,-1,603.6
57,0,1,2,1,1,13,43425,52769,1,10924,2,0,2,1944762,72,0,-1,652.43
50,1,1,0,1,0,1,9872,0,2,2586,1,0,2,1490030,84,0,-1,656.21
28,1,1,1,1,0,3,20822,0,0,7589,1,2,3,1119929,18,0,-1,564.26
39,0,1,0,1,1,7,34911,0,2,8228,2,2,3,946604,48,0,-1,626.41
48,0,1,1,2,0,3,33092,27105,2,12977,2,1,1,2175674,60,0,-1,646.1
55,0,1,0,1,0,32,52458,0,1,16936,1,1,1,1857251,24,0,-1,681.56
29,0,0,0,2,1,6,32015,50034,2,8633,1,1,1,2012128,48,0,-1,688.87
58,0,1,0,1,0,31,51242,0,0,17371,0,2,3,1948851,48,0,-1,689.64
54,1,1,1,0,0,27,42793,23510,2,5808,1,0,1,107498,24,0,-1,680.75
49,0,0,1,2,0,13,49943,47570,1,13900,0,1,4,524774,36,0,-1,685.97
38,0,0,0,2,0,7,52246,0,1,8587,2,0,3,376073,84,0,-1,621.75
54,1,1,2,1,0,3,27239,0,2,9873,0,1,0,972058,72,0,-1,670.31
40,1,0,0,1,1,2,29150,0,2,4208,1,0,0,1789022,18,0,-1,686.21
26,1,1,0,1,0,0,10080,0,0,3465,1,1,3,2303759,36,0,-1,593.38
51,0,1,3,2,0,20,57893,0,2,16055,0,2,0,795783,18,0,-1,747.2
44,1,1,3,1,0,15,44691,38156,2,20077,1,1,5,1602160,24,0,-1,717.23
34,1,1,0,1,0,8,34907,0,1,4667,2,2,0,1249500,48,0,-1,704.54
51,0,0,1,1,1,21,45115,0,2,16229,2,1,1,1014237,60,0,-1,672.53
22,0,0,0,1,0,2,30437,34786,2,7251,2,2,0,514785,36,0,-1,652.22
44,0,0,1,0,0,24,41751,18146,2,1140,2,0,2,1117240,24,0,-1,671.5
52,0,1,0,1,0,5,36366,17168,2,1596,0,0,3,585577,72,0,-1,590.02
27,1,1,0,1,1,5,23013,31513,2,8450,1,1,0,2487734,48,0,-1,591.78
30,0,1,1,1,0,1,12593,13294,2,126,2,2,4,744907,18,0,-1,632.99
47,1,1,0,1,0,23,62910,0,1,12326,0,0,1,1806460,48,0,-1,651.77
41,1,1,1,1,0,5,13474,0,2,2571,1,1,4,1502378,36,0,-1,651.41
46,0,1,0,1,0,17,53872,0,0,23984,1,0,1,1663484,48,0,-1,640.0
62,0,1,2,1,0,29,52617,0,2,13065,1,2,4,283917,36,0,-1,723.71
63,1,0,1,0,0,15,37781,0,2,8707,1,0,4,510938,24,0,-1,627.59
41,1,1,2,1,0,8,31377,36680,2,2357,0,0,2,666063,24,0,-1,637.38
31,1,1,1,1,0,2,14522,48373,2,4308,0,1,0,1182436,72,0,-1,632.11
46,0,0,0,1,0,17,43887,25835,1,7637,1,1,3,660390,12,0,-1,628.39
48,0,1,1,2,0,17,59761,0,2,9984,1,0,1,1772270,36,0,-1,685.16
52,1,1,1,1,0,19,55507,0,2,18276,1,2,2,205394,12,0,-1,637.53
59,1,1,0,1,0,21,52901,0,2,5012,1,2,0,219329,18,0,-1,691.66
25,1,1,1,1,0,6,20140,0,2,7120,0,2,3,1024673,72,0,-1,645.11
24,0,1,0,0,0,5,19645,43242,2,342,1,0,2,656357,84,0,-1,644.11
26,1,1,2,1,0,4,23561,0,0,8235,0,2,2,1296581,24,0,-1,580.67
35,1,1,0,2,0,13,52945,54758,2,13424,1,2,0,1505200,48,0,-1,691.78
27,1,1,0,2,0,4,29927,0,2,5787,2,2,0,444958,48,0,-1,598.06
49,1,1,0,0,0,29,33466,26782,1,6817,0,2,2,2100428,36,0,-1,604.84
41,1,1,1,1,0,3,22916,0,0,6350,1,2,3,211400,48,0,-1,592.74
39,1,0,0,1,0,9,35999,0,2,1055,2,1,1,946913,24,0,-1,696.54
53,0,1,0,1,0,34,51413,49395,2,14476,2,1,1,308809,18,0,-1,782.5
56,1,1,0,1,0,11,40390,0,0,2921,0,2,4,2117666,72,0,-1,585.31
35,1,0,0,1,0,2,24127,0,2,7101,1,0,2,966419,24,0,-1,583.25
30,0,1,0,1,1,3,23013,0,1,4573,1,2,4,2130032,60,0,-1,572.57
59,1,1,1,0,0,13,21192,11441,2,1751,0,2,3,1605323,18,0,-1,611.82
40,1,1,0,1,0,8,33066,26860,1,12845,2,2,2,1878978,12,0,-1,608.34
54,1,0,0,1,1,2,36593,0,1,2086,2,2,1,61727,24,0,-1,613.49
25,0,1,0,0,0,3,12864,0,2,3352,0,0,1,1003233,18,0,-1,627.94
59,1,0,0,1,1,25,51971,47965,2,22030,2,1,5,1573685,18,0,-1,655.84
58,1,1,1,1,0,2,23684,0,0,6378,1,2,1,129545,60,0,-1,560.86
61,1,1,1,2,0,21,70294,0,2,7049,0,0,3,1970885,18,1,3,726.34
21,1,1,1,1,0,2,21803,51939,2,5961,1,0,1,376760,24,0,-1,637.36
62,1,1,0,1,0,32,54197,0,2,6526,1,2,2,561177,12,0,-1,687.81
58,1,0,2,2,1,10,45536,0,2,8617,2,1,1,1505290,36,0,-1,627.68
54,0,0,2,2,0,22,70787,0,0,22874,1,0,4,685735,18,0,-1,651.53
50,1,0,1,1,1,17,50562,0,1,4179,2,1,2,1422740,60,0,-1,669.43
30,1,0,1,1,1,4,25185,0,2,7032,1,0,2,489759,36,0,-1,583.98
44,1,1,0,1,0,20,51414,0,0,16486,0,0,3,944686,18,0,-1,665.85
41,0,0,1,2,1,6,27567,56502,0,8420,1,0,3,675604,18,0,-1,618.47
27,0,1,1,1,0,8,35893,25859,0,13320,0,0,1,570043,60,0,-1,650.47
47,1,1,0,1,0,1,14242,22079,0,2169,0,2,4,817972,72,0,-1,567.67
33,1,1,2,1,0,9,20360,28060,2,8739,1,1,2,1987908,18,0,-1,644.24
35,0,1,2,1,0,0,35644,0,2,13469,1,2,2,1328864,36,0,-1,607.22
36,1,1,0,0,0,1,17279,0,2,1329,0,2,0,1029726,48,0,-1,568.5
45,1,0,2,1,0,11,32575,48851,0,12682,1,1,4,1604328,18,0,-1,610.89
21,1,1,0,1,0,1,18826,0,2,3698,0,1,0,1404795,24,0,-1,704.86
56,0,1,1,2,0,4,27659,0,0,1794,2,1,1,143027,48,0,-1,689.45
53,1,1,2,1,1,8,28547,19177,2,8513,1,2,0,2390984,84,0,-1,637.39
58,0,1,0,1,0,38,53356,0,2,17734,1,2,0,644739,36,1,3,767.64
54,0,1,1,1,1,30,63669,11907,0,14703,2,0,3,894001,24,0,-1,697.56
22,0,0,3,1,0,1,26256,28584,0,10903,0,1,4,1376038,72,0,-1,550.0
33,1,1,0,1,0,11,53046,0,0,15778,0,2,1,1570241,12,0,-1,601.26
23,1,1,0,2,0,2,30056,0,1,2782,0,0,3,319679,72,0,-1,643.51
56,1,0,1,1,0,14,42718,0,0,7942,1,0,4,586809,72,0,-1,677.38
48,1,1,2,0,0,19,50155,0,2,10844,1,0,3,1338687,24,0,-1,652.6
27,0,1,0,1,1,6,31596,44230,0,3435,1,0,2,345551,24,0,-1,653.19
37,0,1,2,1,1,1,12355,0,2,181,1,1,1,1056174,18,0,-1,645.55
62,0,1,2,1,0,30,41875,0,2,14679,1,0,4,2074161,12,0,-1,687.3
27,0,1,2,1,1,0,28877,18673,2,6636,2,1,2,1417339,12,0,-1,611.47
62,1,0,0,1,1,29,53278,52743,1,8925,0,0,1,1571588,12,0,-1,680.31
51,0,1,2,2,1,3,39614,40038,0,2433,1,0,0,354015,60,0,-1,663.65
33,1,0,1,1,1,7,15656,36471,2,3877,2,0,2,92158,36,0,-1,559.2
37,1,1,1,1,0,15,45450,30924,1,18978,2,1,3,560284,18,0,-1,630.26
42,0,1,0,1,0,3,24836,0,2,5915,2,2,3,745899,18,0,-1,620.9
47,1,1,1,1,0,11,42724,38683,2,12604,0,0,4,281158,18,0,-1,617.56
54,1,1,0,1,0,26,64690,0,1,14552,0,2,3,394361,84,0,-1,682.59
57,0,0,1,1,0,37,49207,0,2,18357,0,1,1,1498919,48,0,-1,778.88
61,1,1,0,1,0,36,51103,0,1,16179,1,0,0,431430,60,0,-1,601.01
42,1,1,3,1,0,7,37342,22639,1,14983,1,2,1,1114300,72,0,-1,679.56
41,0,1,0,1,0,3,18399,26468,2,4697,2,2,3,320036,12,0,-1,609.84
36,1,1,0,1,0,15,46243,0,1,8394,2,2,1,1299537,24,0,-1,673.0
47,1,1,1,1,0,7,23948,0,2,826,1,0,1,378573,24,0,-1,591.67
33,0,1,0,1,0,11,30189,0,2,3288,1,1,3,619474,72,0,-1,656.05
36,0,0,0,1,0,12,34786,56658,2,12251,1,2,1,1462774,36,0,-1,673.8
32,1,1,0,1,1,4,19289,0,1,5900,0,1,4,2367415,36,0,-1,690.34
54,0,0,2,1,0,26,49448,13645,1,17070,1,0,1,1465795,72,0,-1,663.58
37,1,1,0,1,0,18,50139,0,2,11908,2,2,0,421298,12,0,-1,653.53
32,0,1,2,0,0,7,16770,0,2,681,1,0,2,1402709,60,0,-1,643.08
32,1,0,1,1,0,13,44304,0,2,11761,1,1,1,1861677,36,0,-1,635.29
26,1,0,1,1,0,7,28979,0,2,10972,0,0,5,2382789,12,0,-1,612.79
49,1,0,0,1,0,18,49418,0,0,5955,0,2,4,1891378,36,0,-1,663.84
26,1,0,1,2,0,6,55630,0,2,8512,1,1,4,691533,36,0,-1,606.82
57,0,0,1,1,0,27,45269,48124,1,7781,0,2,1,2375473,84,0,-1,662.79
41,1,0,1,1,1,5,25394,48666,1,10777,0,2,1,1064191,18,0,-1,550.0
26,0,1,3,1,0,2,22744,0,2,4151,0,2,2,1379612,84,0,-1,624.71
64,0,0,0,1,0,3,17515,57636,1,3929,1,2,2,2233226,72,0,-1,597.64
26,1,1,1,0,1,2,20408,0,2,8731,0,0,4,520458,72,0,-1,579.52
32,0,1,0,1,0,10,49471,0,1,11870,1,1,5,942074,36,0,-1,630.89
58,0,0,2,1,1,9,26507,48242,2,2856,0,1,3,2269179,84,0,-1,688.08
30,1,1,0,1,0,4,21743,0,1,2951,1,2,0,349775,18,0,-1,583.53
35,1,1,1,1,0,14,34942,22860,0,13597,1,2,0,2414580,48,0,-1,638.86
30,0,1,1,1,0,5,28925,0,2,6086,1,1,2,1849590,12,0,-1,632.19
40,1,0,1,1,0,10,34288,0,2,5837,0,0,2,1746147,72,0,-1,643.99
55,1,1,1,1,0,28,56992,13253,1,22896,2,1,0,1986982,24,0,-1,707.37
49,1,1,0,1,1,30,60081,0,0,2959,1,2,4,1556268,84,0,-1,709.28
26,1,1,0,2,0,7,43418,0,2,8114,0,1,1,1674250,72,0,-1,648.32
44,1,1,0,1,0,5,31582,48549,2,13391,1,0,5,655714,48,0,-1,654.79
55,0,1,0,2,0,4,38295,56746,2,15388,0,2,4,1863099,60,0,-1,695.99
46,0,1,1,1,0,7,33698,0,1,9849,2,1,0,1358169,36,0,-1,612.67
47,1,0,0,1,0,18,56025,10569,2,16105,1,2,3,1976237,84,0,-1,636.59
57,0,0,0,1,0,29,43337,0,1,16611,1,1,2,832662,12,0,-1,701.63
26,0,1,1,1,0,6,34929,55831,1,5150,1,1,3,976925,60,0,-1,604.4
48,1,1,0,1,0,8,46844,0,2,11306,1,2,0,905301,60,0,-1,658.51
23,0,0,0,1,0,3,21132,16305,2,4550,0,2,4,1895677,12,0,-1,629.69
40,1,1,0,1,0,16,44739,28013,1,13409,0,0,3,1711998,48,0,-1,616.31
46,1,0,0,1,0,5,40114,0,1,7120,0,2,2,2384518,24,0,-1,644.33
54,0,1,1,1,0,28,48829,0,2,10313,1,0,0,1542815,24,0,-1,728.0
55,1,0,1,0,0,11,35168,20981,2,10664,0,0,0,389439,18,0,-1,686.17
58,1,0,0,2,1,0,24337,0,2,1429,0,2,1,1412497,84,0,-1,637.41
43,1,0,1,1,0,4,32479,0,2,7128,0,1,2,2427220,24,0,-1,635.6
60,1,1,1,1,0,12,53964,12917,2,4987,1,2,1,52113,72,0,-1,637.41
42,1,0,0,1,0,3,24602,0,0,10074,1,2,2,2131284,84,0,-1,603.64
42,0,1,0,1,0,21,48772,39783,0,21918,0,1,1,2183354,36,0,-1,626.52
55,1,1,0,0,0,36,45324,10121,2,1691,1,1,4,735552,84,0,-1,661.59
62,1,0,1,1,0,21,57910,0,2,8069,0,1,3,440733,84,0,-1,613.74
23,1,1,0,1,1,1,18624,32956,2,2409,0,1,1,650286,60,0,-1,615.91
59,0,0,0,1,0,24,50208,0,1,6028,0,1,1,1475154,12,0,-1,715.44
62,1,1,0,1,0,40,62039,0,2,13997,0,1,3,2443411,72,1,3,785.01
41,1,0,1,0,0,15,49639,35628,2,16819,2,0,3,513329,48,0,-1,651.42
44,1,1,0,1,0,9,33277,23960,1,2243,0,0,3,1562697,84,0,-1,563.81
43,0,1,1,1,1,8,28852,0,0,6404,0,1,0,2341783,24,0,-1,628.72
32,1,0,1,2,0,3,26333,0,2,2260,1,1,3,1987800,60,0,-1,609.39
24,0,1,2,1,0,1,29756,0,2,9934,0,1,1,2406978,72,0,-1,636.27
61,1,0,2,1,0,12,31478,0,2,5093,0,1,2,887904,48,0,-1,665.16
62,1,1,2,1,0,5,29282,0,2,9504,0,1,1,1070653,12,0,-1,634.9
57,1,1,0,1,0,1,10503,0,2,2263,1,1,3,447364,24,0,-1,661.53
31,0,1,0,1,1,12,34361,0,0,11655,1,1,1,819049,36,0,-1,625.67
37,0,0,2,1,0,16,43524,9943,2,8537,1,2,1,2182875,36,0,-1,657.74
33,0,0,1,1,0,11,49422,30347,2,20024,1,1,1,920989,36,0,-1,653.26
33,0,0,0,1,1,9,26531,0,1,1535,2,1,2,305123,36,0,-1,651.24
45,0,0,1,1,1,2,22915,0,2,2924,0,2,3,430279,18,0,-1,668.44
56,1,1,2,1,1,35,61429,15651,2,5463,0,1,3,1595786,60,1,3,721.29
43,0,0,1,0,1,11,23143,30475,0,937,1,2,3,1331603,12,0,-1,561.26
54,1,1,0,1,0,6,25874,0,2,4525,0,2,0,517572,84,0,-1,604.48
40,1,1,0,1,0,5,31628,37695,1,7558,1,2,3,2141889,84,0,-1,622.16
23,0,1,2,1,0,1,24729,13605,2,5759,1,2,5,2203151,12,0,-1,605.19
36,1,1,0,1,1,12,34108,0,2,4083,1,2,3,2243514,48,0,-1,641.88
42,1,0,0,0,0,21,59757,0,1,11782,1,2,4,615293,24,0,-1,673.27
63,0,1,1,1,1,22,54917,9389,2,4413,1,1,3,1425396,72,0,-1,723.24
36,1,1,0,1,0,17,40414,0,0,10019,0,0,2,1019135,36,0,-1,685.63
27,1,1,0,1,1,2,17658,0,2,7437,1,0,0,55332,24,0,-1,614.28
42,1,1,0,1,0,14,36240,31871,1,4242,1,0,0,2267764,84,0,-1,645.71
31,0,1,2,1,0,6,29011,36559,0,6733,0,0,0,1007511,60,0,-1,613.36
37,1,1,2,0,0,12,33559,0,2,8980,2,1,1,756163,84,0,-1,684.49
40,0,1,2,1,0,8,22480,0,2,9678,0,2,1,676972,72,0,-1,666.74
59,1,1,2,1,1,40,55064,22111,2,18011,2,1,0,238927,48,0,-1,726.17
44,0,1,1,2,0,5,44626,0,2,946,1,2,2,2385160,60,0,-1,655.36
54,0,1,1,1,0,26,58529,46778,2,9178,2,0,0,1104416,18,0,-1,619.61
53,1,1,0,1,1,20,58992,0,2,5233,0,1,2,1325589,18,0,-1,671.5
46,0,1,0,0,0,9,32592,31228,0,12937,1,2,3,2339952,48,0,-1,564.38
48,1,0,2,1,0,26,44513,0,2,3460,2,1,4,139958,18,0,-1,702.72
45,1,1,0,1,0,9,39328,0,2,3191,1,1,3,2000682,72,0,-1,648.27
59,1,0,1,2,0,4,36682,47506,1,14025,1,0,0,2317402,18,0,-1,637.86
23,0,1,0,1,1,4,20144,0,0,5335,1,1,2,1751694,18,0,-1,572.41
40,1,1,0,1,0,19,43547,0,2,15287,1,1,2,1764629,84,0,-1,685.01
35,1,1,1,1,0,0,23834,0,2,4735,1,1,0,2116243,72,0,-1,566.12
35,1,0,2,2,0,1,31390,0,1,13198,0,0,1,327272,24,0,-1,648.8
44,1,0,0,1,1,14,49184,38866,0,4506,0,1,1,2031133,60,0,-1,571.56
62,1,0,3,1,0,0,32031,0,0,406,0,2,5,1680574,12,0,-1,617.01
25,0,0,3,1,0,3,34075,58221,1,5111,1,2,1,334104,18,0,-1,605.21
55,1,1,3,1,1,20,57866,34122,2,9150,0,0,2,515651,48,0,-1,659.49
57,1,1,2,0,1,36,44281,0,2,3659,2,2,1,1084029,24,1,3,760.02
50,1,0,0,1,0,5,41364,46257,2,16576,0,0,2,2208349,36,0,-1,652.04
30,0,0,0,1,0,3,24591,0,0,2473,0,1,3,1836351,24,0,-1,560.41
55,0,0,1,0,1,15,46404,16096,2,8708,1,0,5,370333,18,0,-1,612.18
42,1,1,0,1,1,10,46147,0,2,16589,1,1,5,137836,48,0,-1,654.79
33,0,1,0,0,0,12,18554,29771,2,5140,1,0,1,695910,18,0,-1,635.19
57,1,1,0,1,0,14,39731,0,0,3888,1,0,0,1151893,36,0,-1,698.86
36,1,1,1,0,0,8,18830,0,1,5249,0,2,3,314609,24,0,-1,649.95
43,0,0,0,2,0,9,42925,0,2,5541,0,1,2,1029700,60,0,-1,683.5
26,0,0,1,0,0,0,9000,56121,0,546,0,1,2,2080295,72,0,-1,550.0
35,1,1,2,1,0,16,51262,0,2,8706,2,1,3,1432786,36,0,-1,644.38
42,1,1,0,0,1,10,20814,51974,2,8770,0,1,0,1271936,72,0,-1,670.27
43,0,0,0,1,1,6,22479,0,2,9517,1,0,3,1046436,72,0,-1,625.22
29,0,0,1,1,1,9,32407,0,0,3659,1,0,1,2181016,18,0,-1,609.9
62,1,0,0,1,0,4,13093,0,2,1729,1,1,4,2129028,72,0,-1,634.73
26,1,1,3,1,1,0,17214,0,0,7657,1,2,1,360777,18,0,-1,626.88
23,1,1,1,2,0,1,38088,44630,1,5672,0,2,5,1883804,72,0,-1,626.24
35,1,0,2,1,1,4,15411,0,2,2634,1,1,0,612248,60,0,-1,655.39
62,1,1,0,2,0,43,58658,0,0,3025,1,1,2,2159401,72,1,3,734.57
59,1,1,0,2,0,5,42509,0,2,14583,0,2,4,1888807,12,0,-1,640.72
22,0,0,3,0,1,2,13531,51158,1,635,2,0,5,2230388,60,0,-1,578.96
52,1,1,0,2,0,21,73190,0,2,6798,0,2,0,2489485,72,0,-1,691.22
24,1,1,2,1,0,3,22514,11656,1,5930,0,1,2,69368,84,0,-1,607.29
43,1,1,1,1,0,2,25208,23056,2,9611,1,2,2,1701863,84,0,-1,586.63
39,1,0,0,2,1,2,26410,0,2,5185,1,0,3,1057122,72,0,-1,676.86
46,0,0,0,1,0,11,42994,53121,2,15408,0,1,4,1869301,72,0,-1,614.23
51,1,1,1,1,0,13,49814,57961,2,19607,1,1,1,1042592,72,0,-1,721.29
57,0,1,2,2,0,22,67753,0,0,29365,2,0,1,2020999,24,0,-1,733.36
25,1,1,2,1,0,2,16645,58871,2,6678,0,1,1,1437262,48,0,-1,598.85
60,0,1,0,1,0,32,50014,0,2,5862,1,2,0,256114,60,0,-1,730.19
62,0,0,1,1,0,35,59769,0,2,4112,0,0,3,1058074,36,1,7,703.15
36,0,1,2,1,0,1,31375,21024,1,8522,1,0,1,2387113,48,0,-1,565.82
49,1,0,3,2,0,3,29894,59856,2,2853,0,2,1,2386926,84,0,-1,647.87
34,1,0,2,1,0,4,14645,0,0,4525,1,2,0,1166393,84,0,-1,657.19
53,0,0,2,2,0,31,64217,0,0,2345,0,1,1,1806528,12,0,-1,736.21
63,1,1,0,1,0,7,32292,0,2,3615,1,1,3,382872,36,0,-1,684.4
40,1,1,0,0,0,5,12317,33113,2,5310,0,1,3,728394,12,0,-1,593.98
45,0,1,0,2,0,16,63800,0,2,28314,1,1,4,2093564,48,0,-1,730.93
49,0,1,1,1,1,24,53194,24698,2,22182,1,1,3,404179,24,0,-1,627.91
60,1,0,2,1,0,20,52114,47631,1,22699,1,1,2,1308157,12,0,-1,645.34
32,1,1,2,2,1,4,30252,17284,2,5877,0,2,3,562303,84,0,-1,596.98
32,1,1,0,0,1,0,12960,0,1,465,1,2,1,2424046,36,0,-1,602.97
52,1,1,1,2,0,2,34406,54690,2,12516,1,0,1,805535,60,0,-1,678.58
38,0,1,0,1,0,13,55521,14762,0,2157,1,2,1,548678,24,0,-1,619.8
31,1,0,0,2,0,11,50346,0,2,1025,0,2,1,914902,60,0,-1,688.03
33,0,1,2,1,0,1,14410,0,2,5186,0,2,0,924207,84,0,-1,617.67
51,0,1,3,1,1,31,59442,45473,0,14484,0,1,2,626264,12,1,3,723.12
23,0,1,0,1,0,2,22872,0,2,6899,1,1,1,1090667,48,0,-1,578.19
38,1,1,0,2,0,13,52625,0,2,11430,1,1,0,2371668,12,0,-1,698.84
52,1,0,0,0,1,17,42781,54671,2,3566,0,1,1,2176526,36,0,-1,705.28
29,1,1,1,2,0,9,49874,37531,1,5036,0,0,0,551671,12,0,-1,697.92
58,0,1,0,2,0,30,76021,0,2,20143,1,2,4,1134868,60,1,7,708.27
58,0,1,1,1,1,24,51384,24635,1,12720,1,1,1,1057072,84,0,-1,637.78
25,0,0,2,1,0,5,27271,12182,2,11959,2,2,2,139093,18,0,-1,612.03
24,1,1,1,1,0,3,25224,0,0,2030,0,2,1,1995855,84,0,-1,591.7
64,1,1,0,2,0,19,60319,12562,2,22663,0,2,2,1245510,72,0,-1,713.88
42,1,1,2,1,1,5,31969,0,1,3000,1,1,3,2182567,18,0,-1,618.25
42,0,1,3,0,1,2,11435,0,2,4208,2,0,2,1541547,48,0,-1,632.72
36,0,1,0,2,0,14,57201,0,2,3754,1,1,3,2236625,12,0,-1,699.4
22,1,1,0,1,0,2,21222,0,2,3722,1,2,2,716015,24,0,-1,550.0
30,0,1,1,1,0,6,25335,14654,1,344,1,0,0,2495650,18,0,-1,617.08
62,1,1,0,1,0,32,48594,0,1,13780,1,2,0,788019,12,1,3,711.79
35,1,1,1,1,0,15,49005,0,2,9758,0,0,1,2290830,72,0,-1,674.39
41,1,1,0,1,1,0,16084,0,0,5801,0,0,0,1216807,72,0,-1,571.33
44,1,1,0,1,1,19,53601,0,2,16593,1,1,0,2052260,18,0,-1,666.7
46,1,1,2,1,0,2,19373,0,2,1027,0,0,1,271691,18,0,-1,615.86
57,1,1,0,1,1,16,43852,56013,2,18869,1,0,1,962458,72,0,-1,664.09
38,0,0,1,1,0,18,46837,0,1,9727,2,2,2,1340103,12,0,-1,661.59
60,0,1,0,1,0,25,47701,32675,0,14000,0,2,0,2375066,60,0,-1,652.49
41,1,1,0,1,0,5,22568,0,2,7340,1,0,0,247714,18,0,-1,594.46
21,0,1,0,0,0,1,17513,0,0,3257,0,1,1,2203053,84,0,-1,615.65
